core_id	gene_bare	gene_name	source_gene_id	ref_chrom	ref_start	ref_end	ref_strand	reference_core_length	mean_reference_island_length	overlap_category	coding_partners	n_species_accepted	n_species_d_le_0.05	n_species_d_le_0.04	n_species_d_le_0.03	n_species_d_le_0.02	n_species_d_le_0.01	mean_dist	median_dist	max_dist	mean_aligned_length	median_aligned_length	species_present
ENSG00000257052_core_1	ENSG00000257052	PRPF19-DT	U_ENSG00000257052.2	chr11	60906705	60907353	+	648	648.0	near_coding_5kb	.	19	14	14	11	7	1	0.0323	0.0262	0.0931	278.9	291.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000257084_core_1	ENSG00000257084	MIR200CHG	U_ENSG00000257084.3	chr12	6962423	6962911	+	488	488.0	near_coding_5kb	.	17	15	14	11	8	1	0.0286	0.0216	0.0827	271.0	253.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000257135_core_1	ENSG00000257135	ODC1-DT	U_ENSG00000257135.9	chr2	10448808	10448936	+	128	128.0	near_coding_5kb	.	18	7	3	1	0	0	0.0556	0.0572	0.0808	117.2	121.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000257167_core_2	ENSG00000257167	TMPO-AS1	U_ENSG00000257167.4	chr12	98515289	98515657	-	368	368.0	antisense	ENSG00000120802	19	18	18	18	18	13	0.0147	0.0089	0.0996	329.8	364.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000257178_core_1	ENSG00000257178		U_ENSG00000257178.5	chr17	48580051	48580499	-	448	448.0	sense_overlapping	ENSG00000120093	18	16	16	16	16	13	0.0148	0.0076	0.0658	356.8	397.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000257178_core_2	ENSG00000257178		U_ENSG00000257178.5	chr17	48581571	48582179	-	608	608.0	sense_overlapping	ENSG00000120093	19	17	17	16	12	10	0.0176	0.0091	0.0549	438.5	548.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000257225_core_3	ENSG00000257225		U_ENSG00000257225.1	chr12	42464937	42465385	+	448	448.0	antisense+sense	ENSG00000134283,ENSG00000139174	17	16	15	14	13	3	0.0197	0.0115	0.0866	275.5	248.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000257242_core_1	ENSG00000257242	LINC01619	U_ENSG00000257242.10	chr12	91985529	91985737	-	208	208.0	sense_overlapping	ENSG00000133639	18	17	16	15	14	0	0.0207	0.0143	0.0815	160.2	166.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000257285_core_1	ENSG00000257285		U_ENSG00000257285.8	chr14	22929612	22929752	+	140	140.0	antisense	ENSG00000092036,ENSG00000259132	19	19	14	8	0	0	0.0334	0.0308	0.0472	125.6	126.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000257298_core_1	ENSG00000257298		U_ENSG00000257298.1	chr12	50185653	50186501	-	848	848.0	sense_overlapping	ENSG00000050405	17	16	16	16	14	7	0.0165	0.0104	0.0917	412.7	476.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000257303_core_2	ENSG00000257303	CNPY2-AS1	U_ENSG00000257303.5	chr12	56316135	56316623	+	488	488.0	antisense	ENSG00000062485,ENSG00000135473,ENSG00000144785,ENSG00000257727	17	14	14	12	11	1	0.0255	0.0156	0.0787	281.2	287.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000257476_core_1	ENSG00000257476	LINC02459	U_ENSG00000257476.2	chr12	114238512	114238720	-	208	208.0	intergenic	.	17	16	16	10	4	0	0.0287	0.0247	0.0754	164.1	185.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000257526_core_1	ENSG00000257526		U_ENSG00000257526.4	chr12	76559919	76560233	+	314	314.0	near_coding_5kb	.	19	12	9	9	4	0	0.0415	0.0433	0.0725	232.9	240.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000257550_core_1	ENSG00000257550		U_ENSG00000257550.2	chr12	53517018	53517386	+	368	332.4	antisense	ENSG00000170653,ENSG00000267281	18	18	17	17	17	14	0.0109	0.0081	0.043	278.6	284.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000257557_core_1	ENSG00000257557	PPP1R12A-AS1	U_ENSG00000257557.3	chr12	79935060	79935658	+	598	598.0	antisense	ENSG00000058272	19	19	19	19	19	14	0.0084	0.0068	0.0181	515.1	578.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000257599_core_1	ENSG00000257599	OVCH1-AS1	U_ENSG00000257599.6	chr12	29389453	29389821	+	368	368.0	antisense	ENSG00000187950	17	16	16	14	12	1	0.0217	0.0141	0.0921	333.6	356.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000257607_core_1	ENSG00000257607		U_ENSG00000257607.1	chr7	1057878	1058166	-	288	288.0	antisense+sense	ENSG00000146540,ENSG00000164849	17	14	14	12	11	1	0.0243	0.0128	0.0798	243.4	262.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,equCab3,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000257622_core_1	ENSG00000257622		U_ENSG00000257622.1	chr14	105155737	105155989	-	252	252.0	sense_overlapping	ENSG00000183828,ENSG00000184916	19	19	19	19	19	10	0.0114	0.0099	0.0175	236.3	252.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000257860_core_1	ENSG00000257860	C12orf42-AS1	U_ENSG00000257860.7	chr12	103178209	103178697	+	488	488.0	intergenic	.	17	12	12	12	10	8	0.0313	0.0114	0.0836	250.2	271.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000257913_core_1	ENSG00000257913	DDN-AS1	U_ENSG00000257913.5	chr12	49018471	49018959	+	488	488.0	antisense	ENSG00000167548,ENSG00000181418,ENSG00000181929	18	16	14	12	11	7	0.0238	0.0146	0.0674	320.7	319.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000257935_core_1	ENSG00000257935	LHX5-AS1	U_ENSG00000257935.5	chr12	113467649	113467824	+	175	175.0	antisense	ENSG00000089116	17	14	13	13	10	0	0.0297	0.0192	0.0879	167.5	179.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000258017_core_1	ENSG00000258017	TUBA1B-AS1	U_ENSG00000258017.4	chr12	49131228	49131381	+	153	153.0	antisense	ENSG00000123416,ENSG00000167552	19	18	16	12	1	0	0.0297	0.0276	0.0554	134.8	146.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000258038_core_2	ENSG00000258038		U_ENSG00000258038.7	chr14	29245336	29245511	+	175	175.0	intergenic	.	17	8	7	4	1	0	0.0547	0.0521	0.0998	140.2	158.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000258057_core_3	ENSG00000258057	BCDIN3D-AS1	U_ENSG00000258057.7	chr12	49838505	49838673	+	168	168.0	antisense	ENSG00000167566,ENSG00000186666	18	16	16	15	8	0	0.0268	0.0214	0.0716	149.8	163.5	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000258107_core_1	ENSG00000258107		U_ENSG00000258107.4	chr14	29390125	29390453	+	328	328.0	intergenic	.	19	19	19	19	19	17	0.0082	0.0074	0.0164	270.5	280.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000258197_core_2	ENSG00000258197	NKX2-2-AS1	U_ENSG00000258197.2	chr20	21512641	21513409	+	768	768.0	antisense	ENSG00000125820	18	17	15	15	14	11	0.0175	0.0073	0.0819	467.5	478.5	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000258253_core_1	ENSG00000258253		U_ENSG00000258253.1	chr12	52401991	52402253	+	262	262.0	antisense	ENSG00000161849,ENSG00000161850	17	15	13	11	4	0	0.0321	0.0285	0.079	159.4	149.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000258377_core_1	ENSG00000258377		U_ENSG00000258377.2	chr14	49620748	49620968	-	220	220.0	antisense	ENSG00000168282	19	18	17	13	5	0	0.0267	0.0227	0.0578	169.6	172.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000258413_core_2	ENSG00000258413		U_ENSG00000258413.3	chr14	55271929	55272078	-	149	149.0	antisense	ENSG00000178974,ENSG00000258469	17	14	13	10	2	0	0.0312	0.0257	0.0551	144.1	148.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000258425_core_1	ENSG00000258425		U_ENSG00000258425.1	chr14	74552260	74552413	+	153	153.0	antisense	ENSG00000119681	17	16	15	15	10	0	0.0257	0.0188	0.096	139.8	152.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000258520_core_1	ENSG00000258520		U_ENSG00000258520.1	chr14	69260339	69260567	-	228	228.0	antisense	ENSG00000081177,ENSG00000100626	18	17	17	16	16	0	0.0175	0.0121	0.0883	222.2	228.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000258583_core_1	ENSG00000258583		U_ENSG00000258583.8	chr14	58646710	58646878	+	168	168.0	sense_overlapping	ENSG00000165617	18	18	17	17	14	0	0.0192	0.0173	0.0437	158.6	163.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000258634_core_2	ENSG00000258634		U_ENSG00000258634.3	chr1	110059059	110059347	+	288	288.0	antisense+sense	ENSG00000143093,ENSG00000156150	17	17	16	14	11	1	0.0202	0.0174	0.0404	223.1	229.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,bosTau9,canFam5,dasNov3,equCab3,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000258634_core_4	ENSG00000258634		U_ENSG00000258634.3	chr1	110061379	110061667	+	288	288.0	antisense+sense	ENSG00000143093,ENSG00000156150	17	12	11	10	9	1	0.035	0.0198	0.092	199.8	203.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7
ENSG00000258727_core_5	ENSG00000258727		U_ENSG00000258727.2	chr14	23567688	23567838	+	150	150.0	antisense	ENSG00000092051,ENSG00000213983	17	13	10	5	1	0	0.0429	0.0368	0.0974	106.9	120.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,monDom5,rheMac10,susScr11
ENSG00000258738_core_1	ENSG00000258738		U_ENSG00000258738.1	chr14	34874422	34875030	+	608	608.0	antisense	ENSG00000198604	18	18	17	17	16	16	0.0087	0.0048	0.0432	517.4	566.5	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000258752_core_1	ENSG00000258752		U_ENSG00000258752.3	chr14	89349456	89349704	+	248	248.0	antisense	ENSG00000053254	19	19	19	19	19	13	0.0098	0.0093	0.0137	239.6	244.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000258910_core_1	ENSG00000258910	LINC01956	U_ENSG00000258910.4	chr2	118835049	118835494	-	445	445.0	intergenic	.	17	16	16	15	12	5	0.0196	0.0109	0.0932	364.5	419.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000258920_core_1	ENSG00000258920		U_ENSG00000258920.1	chr14	89417433	89417796	+	363	363.0	antisense	ENSG00000053254	19	17	17	12	12	9	0.0217	0.0117	0.0715	287.5	353.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000258924_core_2	ENSG00000258924		U_ENSG00000258924.4	chr17	28381202	28381655	+	453	453.0	antisense+sense	ENSG00000004139,ENSG00000109072,ENSG00000244045,ENSG00000273171,ENSG00000274529	19	19	19	19	18	17	0.0072	0.0057	0.0206	403.6	452.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000258944_core_1	ENSG00000258944		U_ENSG00000258944.1	chr14	73272500	73272628	-	128	128.0	antisense	ENSG00000100767	18	17	17	13	0	0	0.0286	0.0276	0.0556	122.7	127.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000258945_core_1	ENSG00000258945		U_ENSG00000258945.3	chr14	85529003	85529205	+	202	202.0	near_coding_5kb	.	19	14	13	11	2	0	0.0379	0.0255	0.0895	180.7	189.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000258952_core_2	ENSG00000258952	SALRNA1	U_ENSG00000258952.2	chr14	60642303	60642511	+	208	208.0	near_coding_5kb	.	17	15	14	10	1	0	0.0356	0.025	0.0969	186.2	203.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000259083_core_1	ENSG00000259083		U_ENSG00000259083.2	chr14	39174904	39175272	-	368	368.0	antisense	ENSG00000100941	19	19	18	18	15	3	0.0154	0.0117	0.0448	334.7	329.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000259119_core_2	ENSG00000259119		U_ENSG00000259119.1	chr14	98926077	98926525	-	448	448.0	intergenic	.	18	16	14	14	14	13	0.0204	0.008	0.0858	344.1	397.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000259172_core_4	ENSG00000259172		U_ENSG00000259172.2	chr15	101305107	101305555	+	448	448.0	antisense	ENSG00000140479	18	11	11	11	9	1	0.0355	0.019	0.0991	225.3	199.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,susScr11
ENSG00000259238_core_1	ENSG00000259238		U_ENSG00000259238.1	chr15	59689096	59689344	+	248	248.0	antisense	ENSG00000140299	19	17	15	15	10	0	0.0269	0.0183	0.0792	214.2	242.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000259278_core_1	ENSG00000259278		U_ENSG00000259278.3	chr15	39025643	39025971	+	328	328.0	intergenic	.	19	18	18	17	15	2	0.0183	0.0131	0.0706	216.2	200.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000259285_core_1	ENSG00000259285		U_ENSG00000259285.1	chr15	58065304	58065742	+	438	438.0	antisense	ENSG00000128918	17	15	15	13	13	10	0.0212	0.009	0.0904	351.5	432.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000259426_core_3	ENSG00000259426		U_ENSG00000259426.7	chr15	69462148	69462771	-	623	623.0	antisense	ENSG00000137807,ENSG00000137818,ENSG00000137819	18	10	10	8	1	1	0.0416	0.0344	0.0813	269.1	262.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000259439_core_2	ENSG00000259439	LINC01833	U_ENSG00000259439.4	chr2	44938927	44939135	-	208	208.0	near_coding_5kb	.	19	16	16	15	5	0	0.0318	0.0257	0.0875	190.4	198.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000259577_core_1	ENSG00000259577	CERNA1	U_ENSG00000259577.3	chr15	52204901	52205149	+	248	248.0	antisense	ENSG00000069966,ENSG00000128833	18	17	17	17	15	6	0.0156	0.0108	0.0622	214.9	240.5	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000259583_core_2	ENSG00000259583		U_ENSG00000259583.5	chr15	100893738	100894026	-	288	288.0	antisense	ENSG00000154237,ENSG00000184254	17	12	12	12	9	1	0.029	0.0199	0.0748	235.1	260.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,susScr11
ENSG00000259583_core_5	ENSG00000259583		U_ENSG00000259583.5	chr15	100918907	100919391	-	484	484.0	antisense	ENSG00000154237,ENSG00000184254	17	16	15	15	12	3	0.0203	0.0172	0.0566	336.6	343.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,bosTau9,canFam5,dasNov3,equCab3,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000259589_core_1	ENSG00000259589		U_ENSG00000259589.2	chr15	63713465	63713626	+	161	161.0	antisense	ENSG00000103657	17	16	16	16	8	0	0.0242	0.0201	0.0922	149.8	161.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,canFam5,dasNov3,equCab3,eriEur2,felCat9,monDom5,rheMac10,rn7,susScr11
ENSG00000259642_core_2	ENSG00000259642	ST20-AS1	U_ENSG00000259642.3	chr15	79923530	79924418	+	888	888.0	antisense	ENSG00000259332	17	16	16	16	16	16	0.0099	0.007	0.0556	652.2	680.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000259663_core_2	ENSG00000259663	ISL1-DT	U_ENSG00000259663.3	chr5	51383128	51383263	-	135	135.0	near_coding_5kb	.	19	10	7	7	3	0	0.0492	0.0466	0.0857	115.2	117.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000259700_core_1	ENSG00000259700		U_ENSG00000259700.4	chr15	48811054	48811502	+	448	448.0	unknown	.	18	18	17	17	17	9	0.0135	0.0101	0.0481	376.3	390.5	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000259705_core_1	ENSG00000259705		U_ENSG00000259705.2	chr15	48646265	48646553	+	288	288.0	near_coding_5kb	.	17	10	4	3	1	0	0.0489	0.0484	0.0777	192.2	207.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,canFam5,dasNov3,equCab3,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000259721_core_2	ENSG00000259721		U_ENSG00000259721.1	chr15	32717839	32718327	-	488	488.0	antisense	ENSG00000166923	18	18	18	18	14	11	0.0117	0.0072	0.0293	421.2	450.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000259826_core_3	ENSG00000259826	CDK13-DT	U_ENSG00000259826.2	chr7	39948929	39949937	-	1008	1008.0	near_coding_5kb	.	17	17	17	17	16	14	0.007	0.0053	0.0226	733.1	736.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
